subject,subject_id,relation,object,object_id,surface_text,weight
apple,/c/en/apple,RelatedTo,tree fruit,/c/en/tree_fruit,[[apple]] is related to [[tree fruit]],1.638
apple,/c/en/apple,RelatedTo,teachers,/c/en/teachers,[[apple]] is related to [[teachers]],1.62
apple,/c/en/apple,RelatedTo,granny smith,/c/en/granny_smith,[[apple]] is related to [[granny smith]],1.5259999999999998
apple,/c/en/apple,RelatedTo,smith,/c/en/smith,[[apple]] is related to [[smith]],1.5259999999999998
apple,/c/en/apple,RelatedTo,granny,/c/en/granny,[[apple]] is related to [[granny]],1.5259999999999998
苹果,/c/zh/苹果,Synonym,apple,/c/en/apple,,1.5
apple,/c/en/apple,RelatedTo,round fruit,/c/en/round_fruit,[[apple]] is related to [[round fruit]],1.48
apple,/c/en/apple,RelatedTo,red delicious,/c/en/red_delicious,[[apple]] is related to [[red delicious]],1.396
apple,/c/en/apple,RelatedTo,peel,/c/en/peel,[[apple]] is related to [[peel]],1.3840000000000003
apple,/c/en/apple,RelatedTo,newton,/c/en/newton,[[apple]] is related to [[newton]],1.3070000000000004
apple,/c/en/apple,RelatedTo,mac computer,/c/en/mac_computer,[[apple]] is related to [[mac computer]],1.302
apple,/c/en/apple,RelatedTo,crunchy,/c/en/crunchy,[[apple]] is related to [[crunchy]],1.2800000000000002
apple,/c/en/apple,RelatedTo,ate,/c/en/ate,[[apple]] is related to [[ate]],1.255
apple,/c/en/apple,RelatedTo,eden fruit,/c/en/eden_fruit,[[apple]] is related to [[eden fruit]],1.2409999999999997
apple,/c/en/apple,RelatedTo,forbidden fruit,/c/en/forbidden_fruit,[[apple]] is related to [[forbidden fruit]],1.2350000000000003
apple,/c/en/apple,RelatedTo,pips,/c/en/pips,[[apple]] is related to [[pips]],1.2199999999999998
apple,/c/en/apple,RelatedTo,adams,/c/en/adams,[[apple]] is related to [[adams]],1.165
apple,/c/en/apple,RelatedTo,doctor,/c/en/doctor,[[apple]] is related to [[doctor]],1.1589999999999998
apple,/c/en/apple,RelatedTo,orchard,/c/en/orchard,[[apple]] is related to [[orchard]],1.1320000000000001
apple,/c/en/apple,RelatedTo,ball,/c/en/ball,[[apple]] is related to [[ball]],1.1029999999999998
apple,/c/en/apple,RelatedTo,company,/c/en/company,[[apple]] is related to [[company]],1.089
apple,/c/en/apple,RelatedTo,cider fruit,/c/en/cider_fruit,[[apple]] is related to [[cider fruit]],1.0220000000000002
pum,/c/gsw/pum/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,الما,/c/ota/الما,,1.0
spitzenburgh,/c/en/spitzenburgh/n,RelatedTo,apple,/c/en/apple,,1.0
thorn apple,/c/en/thorn_apple,DerivedFrom,apple,/c/en/apple/n,,1.0
aagtappel,/c/nl/aagtappel/n,RelatedTo,apple,/c/en/apple,,1.0
cherry apple,/c/en/cherry_apple,DerivedFrom,apple,/c/en/apple/n,,1.0
táo tây,/c/vi/táo_tây/n,RelatedTo,apple,/c/en/apple,,1.0
林檎,/c/zh/林檎/n/wikt/en_2,RelatedTo,apple,/c/en/apple,,1.0
melo,/c/it/melo/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,guavirana a,/c/gn/guavirana_a,,1.0
paring knife,/c/en/paring_knife/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,瓜果,/c/nan/瓜果,,1.0
pomander,/c/en/pomander/n,RelatedTo,apple,/c/en/apple,,1.0
pineapple,/c/en/pineapple/n/wikt/en_1,RelatedTo,apple,/c/en/apple,,1.0
apple woman,/c/en/apple_woman,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple/n,Synonym,jabłko,/c/pl/jabłko,,1.0
pomaro,/c/vec/pomaro/n,RelatedTo,apple,/c/en/apple,,1.0
ཀུ ཤུ,/c/bo/ཀུ_ཤུ/n,RelatedTo,apple,/c/en/apple,,1.0
bom,/c/vi/bom/n/wikt/en_2,RelatedTo,apple,/c/en/apple,,1.0
maçã,/c/pt/maçã/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,ეფლი,/c/ka/ეფლი,,1.0
an apple,/c/en/apple,UsedFor,representing knowlege,/c/en/representing_knowlege,[[an apple]] is for [[representing knowlege]],1.0
appel,/c/dum/appel/n,RelatedTo,apple,/c/en/apple,,1.0
horseapple,/c/en/horseapple,DerivedFrom,apple,/c/en/apple/n,,1.0
ඇපල්,/c/si/ඇපල්/n,RelatedTo,apple,/c/en/apple,,1.0
apple orchard,/c/en/apple_orchard,DerivedFrom,apple,/c/en/apple/n,,1.0
умарь,/c/myv/умарь/n,RelatedTo,apple,/c/en/apple,,1.0
an apple,/c/en/apple,UsedFor,enjoy the fruit,/c/en/enjoy_fruit,You can use [[an apple]] to [[enjoy the fruit]],1.0
apple,/c/en/apple/n,Synonym,苹果,/c/zh/苹果,,1.0
compare apples with apples,/c/en/compare_apples_with_apples,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple/n,Synonym,pomu,/c/zdj/pomu,,1.0
apfel,/c/de/apfel/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,애플,/c/ko/애플,,1.0
zemlbába,/c/cs/zemlbába/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,mansana,/c/lad/mansana,,1.0
appleton,/c/en/appleton,DerivedFrom,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,תפוח,/c/he/תפוח,,1.0
egle,/c/en/egle/n,RelatedTo,apple,/c/en/apple,,1.0
사과,/c/ko/사과/n/wikt/en_1,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,pùm,/c/egl/pùm,,1.0
apfel,/c/de/apfel/n,Synonym,apple,/c/en/apple,,1.0
apple peru,/c/en/apple_peru,DerivedFrom,apple,/c/en/apple/n,,1.0
súrepli,/c/fo/súrepli/n,RelatedTo,apple,/c/en/apple,,1.0
tufaax,/c/so/tufaax/n,RelatedTo,apple,/c/en/apple,,1.0
apple corer,/c/en/apple_corer/n,RelatedTo,apple,/c/en/apple,,1.0
griffin,/c/en/griffin/n,RelatedTo,apple,/c/en/apple,,1.0
epfil,/c/gsw/epfil/n,RelatedTo,apple,/c/en/apple,,1.0
omenatarha,/c/fi/omenatarha/n,RelatedTo,apple,/c/en/apple,,1.0
bismarck,/c/en/bismarck/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,pomo,/c/ia/pomo,,1.0
kookappel,/c/nl/kookappel/n,RelatedTo,apple,/c/en/apple,,1.0
gala,/c/en/gala/n,RelatedTo,apple,/c/en/apple,,1.0
cousinette,/c/fr/cousinette/n,RelatedTo,apple,/c/en/apple,,1.0
renneting,/c/en/renneting/n,RelatedTo,apple,/c/en/apple,,1.0
manzana,/c/an/manzana/n,RelatedTo,apple,/c/en/apple,,1.0
baking apple,/c/en/baking_apple,DerivedFrom,apple,/c/en/apple/n,,1.0
orin,/c/en/orin/n,RelatedTo,apple,/c/en/apple,,1.0
redstreak,/c/en/redstreak/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,apel,/c/id/apel,,1.0
apple,/c/en/apple/n,Synonym,aval,/c/kw/aval,,1.0
עפל,/c/yi/עפל/n,RelatedTo,apple,/c/en/apple,,1.0
apple snow,/c/en/apple_snow,DerivedFrom,apple,/c/en/apple/n,,1.0
waldorf salad,/c/en/waldorf_salad/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,μηλο,/c/el/μηλο,,1.0
appelwijf,/c/nl/appelwijf/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,alma,/c/hu/alma,,1.0
apple,/c/en/apple/n,Synonym,äpple,/c/sv/äpple,,1.0
golden delicious,/c/en/golden_delicious/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,𒄑𒈢,/c/akk/𒄑𒈢,,1.0
🍏,/c/mul/🍏,RelatedTo,apple,/c/en/apple,,1.0
tumbong,/c/fil/tumbong/n,RelatedTo,apple,/c/en/apple,,1.0
crab apple,/c/en/crab_apple,DerivedFrom,apple,/c/en/apple/n,,1.0
ਸਿਓ,/c/pa/ਸਿਓ/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,RelatedTo,tree,/c/en/tree,,1.0
pall,/c/sv/pall/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,appel,/c/ofs/appel,,1.0
apple,/c/en/apple,EtymologicallyDerivedFrom,appel,/c/enm/appel,,1.0
eating apple,/c/en/eating_apple,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple/n,Synonym,maçã,/c/pt/maçã,,1.0
jablko,/c/cs/jablko/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,ആപ്പിൾപ്പഴം,/c/ml/ആപ്പിൾപ്പഴം,,1.0
apple,/c/en/apple/n,Synonym,ябълка,/c/bg/ябълка,,1.0
omenanraakile,/c/fi/omenanraakile/n,RelatedTo,apple,/c/en/apple,,1.0
apple of sodom,/c/en/apple_of_sodom,DerivedFrom,apple,/c/en/apple/n,,1.0
apple scoop,/c/en/apple_scoop,DerivedFrom,apple,/c/en/apple/n,,1.0
apple seed,/c/en/apple_seed,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple/n,Synonym,蘋果,/c/zh/蘋果,,1.0
applewoman,/c/en/applewoman/n,RelatedTo,apple,/c/en/apple,,1.0
apple bee,/c/en/apple_bee/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,aiple,/c/sco/aiple,,1.0
ābli,/c/prg/ābli/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,μαλον,/c/grc/μαλον,,1.0
apple,/c/en/apple/n,Synonym,pomo,/c/eo/pomo,,1.0
bonza,/c/en/bonza/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,jablko,/c/cs/jablko,,1.0
apple twig cutter,/c/en/apple_twig_cutter,DerivedFrom,apple,/c/en/apple/n,,1.0
tampoe,/c/en/tampoe/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,mansana,/c/qu/mansana,,1.0
appled,/c/en/appled,DerivedFrom,apple,/c/en/apple/n,,1.0
apple charlotte,/c/en/apple_charlotte,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple,RelatedTo,coconut,/c/en/coconut,,1.0
äpüli,/c/fi/äpüli,EtymologicallyDerivedFrom,apple,/c/en/apple,,1.0
jablečný,/c/cs/jablečný/a,Synonym,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,omena,/c/fi/omena,,1.0
ಸೇಬು,/c/kn/ಸೇಬು/n,RelatedTo,apple,/c/en/apple,,1.0
ប៉ុម,/c/km/ប៉ុម/n,RelatedTo,apple,/c/en/apple,,1.0
appel,/c/af/appel/n,RelatedTo,apple,/c/en/apple,,1.0
mobby,/c/en/mobby/n,RelatedTo,apple,/c/en/apple,,1.0
gala apple,/c/en/gala_apple/n,IsA,apple,/c/en/apple/n,,1.0
蘋果,/c/zh/蘋果/n,RelatedTo,apple,/c/en/apple,,1.0
kweeappel,/c/nl/kweeappel/n,RelatedTo,apple,/c/en/apple,,1.0
apple fly,/c/en/apple_fly,DerivedFrom,apple,/c/en/apple,,1.0
jabłuko,/c/dsb/jabłuko/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,alma,/c/gag/alma,,1.0
apple aphid,/c/en/apple_aphid,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple/n,Synonym,ፖም,/c/am/ፖም,,1.0
apple,/c/en/apple/n,Synonym,էփլ,/c/hy/էփլ,,1.0
table apple,/c/en/table_apple/n,RelatedTo,apple,/c/en/apple,,1.0
maçanilha,/c/pt/maçanilha/n,RelatedTo,apple,/c/en/apple,,1.0
honeycrisp,/c/en/honeycrisp/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,pome,/c/rw/pome,,1.0
applewood,/c/en/applewood,DerivedFrom,apple,/c/en/apple/n,,1.0
chess apple,/c/en/chess_apple,DerivedFrom,apple,/c/en/apple/n,,1.0
apple,/c/en/apple/n,Synonym,appel,/c/nds/appel,,1.0
mela,/c/it/mela/n,RelatedTo,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,æble,/c/da/æble,,1.0
mei,/c/lij/mei/n,RelatedTo,apple,/c/en/apple,,1.0
omenasammal,/c/fi/omenasammal/n,RelatedTo,apple,/c/en/apple,,1.0
malvern pudding,/c/en/malvern_pudding/n,RelatedTo,apple,/c/en/apple,,1.0
আপেল,/c/bn/আপেল,EtymologicallyDerivedFrom,apple,/c/en/apple,,1.0
apple,/c/en/apple/n,Synonym,mansanas,/c/fil/mansanas,,1.0
