subject,subject_id,relation,object,object_id,surface_text,weight
a cupboard,/c/en/cupboard,UsedFor,keeping things clean,/c/en/keeping_things_clean,[[a cupboard]] is for [[keeping things clean]],2.0
compartiment,/c/ca/compartiment/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[compartiment]] is a translation of [[cupboard]],2.0
水屋,/c/ja/水屋,Synonym,cupboard,/c/en/cupboard,,2.0
safe,/c/en/safe/n/wn/artifact,IsA,cupboard,/c/en/cupboard/n/wn/artifact,[[safe]] is a type of [[cupboard]],2.0
キャビネット,/c/ja/キャビネット/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[キャビネット]] is a translation of [[cupboard]],2.0
stuff to make cookies,/c/en/stuff_to_make_cookies,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[stuff to make cookies]],2.0
a pot,/c/en/pot,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a pot]] in [[a cupboard]],2.0
skrytka,/c/pl/skrytka/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[skrytka]] is a translation of [[cupboard]],2.0
ห้องเก็บของ,/c/th/ห้องเก็บของ/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[ห้องเก็บของ]] is a translation of [[cupboard]],2.0
broom closet,/c/en/broom_closet/n/wn/artifact,IsA,cupboard,/c/en/cupboard/n/wn/artifact,[[broom closet]] is a type of [[cupboard]],2.0
گنجه,/c/fa/گنجه/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[گنجه]] is a translation of [[cupboard]],2.0
buffet,/c/fr/buffet/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[buffet]] is a translation of [[cupboard]],2.0
magazynek,/c/pl/magazynek/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[magazynek]] is a translation of [[cupboard]],2.0
قفسه,/c/fa/قفسه/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[قفسه]] is a translation of [[cupboard]],2.0
kantorek,/c/pl/kantorek/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[kantorek]] is a translation of [[cupboard]],2.0
gerobok,/c/id/gerobok/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[gerobok]] is a translation of [[cupboard]],2.0
cupboard,/c/en/cupboard/n/wn/artifact,IsA,storage space,/c/en/storage_space/n/wn/artifact,[[cupboard]] is a type of [[storage space]],2.0
a mug,/c/en/mug,AtLocation,the cupboard,/c/en/cupboard,You are likely to find [[a mug]] in [[the cupboard]],2.0
cups and plates,/c/en/cups_and_plates,AtLocation,the cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[cups and plates]],2.0
closet,/c/en/closet/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[closet]] is a synonym of [[cupboard]],2.0
押し込み,/c/ja/押し込み/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[押し込み]] is a translation of [[cupboard]],2.0
armário,/c/pt/armário/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[armário]] is a translation of [[cupboard]],2.0
lemari,/c/id/lemari/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[lemari]] is a translation of [[cupboard]],2.0
カップボード,/c/ja/カップボード/n,Synonym,cupboard,/c/en/cupboard,,2.0
komero,/c/fi/komero/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[komero]] is a translation of [[cupboard]],2.0
almari,/c/id/almari/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[almari]] is a translation of [[cupboard]],2.0
a sugar,/c/en/sugar,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a sugar]] in [[a cupboard]],2.0
dispensa,/c/it/dispensa/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[dispensa]] is a translation of [[cupboard]],2.0
a saucepan,/c/en/saucepan,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a saucepan]] in [[a cupboard]],2.0
armario,/c/es/armario/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[armario]] is a translation of [[cupboard]],2.0
אָרוֹן,/c/he/ארון/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[אָרוֹן]] is a translation of [[cupboard]],2.0
クロゼット,/c/ja/クロゼット/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[クロゼット]] is a translation of [[cupboard]],2.0
skab,/c/da/skab/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[skab]] is a translation of [[cupboard]],2.0
押込,/c/ja/押込/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[押込]] is a translation of [[cupboard]],2.0
cupboard,/c/en/cupboard,IsA,a compound word,/c/en/compound_word,[[cupboard]] is [[a compound word]],2.0
戸棚,/c/ja/戸棚/n,Synonym,cupboard,/c/en/cupboard,,2.0
skap,/c/no/skap/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[skap]] is a translation of [[cupboard]],2.0
押し入れ,/c/ja/押し入れ/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[押し入れ]] is a translation of [[cupboard]],2.0
押入,/c/ja/押入/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[押入]] is a translation of [[cupboard]],2.0
cans of soup,/c/en/cans_of_soup,AtLocation,the cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[cans of soup]],2.0
a tin,/c/en/tin,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a tin]] in [[a cupboard]],2.0
kaappi,/c/fi/kaappi/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[kaappi]] is a translation of [[cupboard]],2.0
armoire,/c/fr/armoire/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[armoire]] is a translation of [[cupboard]],2.0
stor kecil,/c/id/stor_kecil/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[stor kecil]] is a translation of [[cupboard]],2.0
a cupboard,/c/en/cupboard,UsedFor,storing things,/c/en/storing_things,[[a cupboard]] is for [[storing things]],2.0
押入れ,/c/ja/押入れ/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[押入れ]] is a translation of [[cupboard]],2.0
カップボード,/c/ja/カップボード/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[カップボード]] is a translation of [[cupboard]],2.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,kredenac,/c/sh/kredenac,,2.0
収納庫,/c/ja/収納庫/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[収納庫]] is a translation of [[cupboard]],2.0
schowek,/c/pl/schowek/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[schowek]] is a translation of [[cupboard]],2.0
a cupboard,/c/en/cupboard,UsedFor,Storing crockery,/c/en/storing_crockery,[[a cupboard]] is for [[Storing crockery]],2.0
a chess set,/c/en/chess_set,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a chess set]] in [[a cupboard]],2.0
a jar,/c/en/jar,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a jar]] in [[a cupboard]],2.0
armari,/c/ca/armari/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[armari]] is a translation of [[cupboard]],2.0
placard,/c/fr/placard/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[placard]] is a translation of [[cupboard]],2.0
konpartimentu,/c/eu/konpartimentu/n/wn/artifact,Synonym,cupboard,/c/en/cupboard/n/wn/artifact,[[konpartimentu]] is a translation of [[cupboard]],2.0
plate,/c/en/plate,RelatedTo,cupboard,/c/en/cupboard,[[plate]] is related to [[cupboard]],1.0499999999999998
aparador,/c/hil/aparador/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,skab,/c/da/skab,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,schååp,/c/frr/schååp,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,柜子,/c/zh/柜子,,1.0
a cupboard,/c/en/cupboard,CapableOf,store cups,/c/en/store_cups,[[a cupboard]] can [[store cups]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,الماری,/c/ur/الماری,,1.0
skab,/c/da/skab/n/wikt/en_2,RelatedTo,cupboard,/c/en/cupboard,,1.0
schaf,/c/lb/schaf/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cuddy,/c/en/cuddy/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
mettitutto,/c/it/mettitutto/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
قفسه,/c/fa/قفسه/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
պահարան,/c/hy/պահարան/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
wardrobe,/c/en/wardrobe/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,бюфет,/c/bg/бюфет,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,RelatedTo,intend,/c/en/intend,,1.0
chuchichäschtli,/c/gsw/chuchichäschtli/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
pantry,/c/en/pantry/n,Synonym,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/v/wikt/en_2,RelatedTo,collect,/c/en/collect,,1.0
ទូ,/c/km/ទូ/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
صوان,/c/ar/صوان/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n,HasContext,meubles,/c/fr/meubles,,1.0
lade,/c/cim/lade/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
kabati,/c/sw/kabati/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
spiders,/c/en/spiders,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[spiders]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,RelatedTo,furniture,/c/en/furniture,,1.0
碗櫃,/c/zh/碗櫃,Synonym,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,шафа,/c/uk/шафа,,1.0
cupboards,/c/en/cupboards,FormOf,cupboard,/c/en/cupboard/n,,1.0
a cupboard,/c/en/cupboard,UsedFor,Putting things in,/c/en/putting_things_in,[[a cupboard]] is for [[Putting things in]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,dolap,/c/tr/dolap,,1.0
cupboardless,/c/en/cupboardless,DerivedFrom,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,armari,/c/ca/armari,,1.0
a tea cup,/c/en/tea_cup,AtLocation,the cupboard,/c/en/cupboard,You are likely to find [[a tea cup]] in [[the cupboard]],1.0
armadietto,/c/it/armadietto/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
armouaithe,/c/nrf/armouaithe/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
armaro,/c/vec/armaro/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,prios,/c/ga/prios,,1.0
కోశము,/c/te/కోశము/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
碗櫃,/c/zh/碗櫃/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
しょっきだな,/c/ja/しょっきだな/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
とだな,/c/ja/とだな/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
a cupboard,/c/en/cupboard,UsedFor,keeping things safe,/c/en/keeping_things_safe,[[a cupboard]] is for [[keeping things safe]],1.0
acne medication,/c/en/acne_medication,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[acne medication]] in [[a cupboard]],1.0
in storage,/c/en/in_storage,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[in storage]],1.0
a cupboard,/c/en/cupboard,UsedFor,keeping things tidy,/c/en/keeping_things_tidy,[[a cupboard]] is for [[keeping things tidy]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,sideboard,/c/en/sideboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,буфет,/c/uk/буфет,,1.0
meat safe,/c/en/meat_safe/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
a wine glass,/c/en/wine_glass,AtLocation,a cupboard,/c/en/cupboard,Somewhere [[a wine glass]] can be is in [[a cupboard]],1.0
ikhabhathi,/c/xh/ikhabhathi/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
spices,/c/en/spices,AtLocation,the cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[spices]],1.0
armoire,/c/en/armoire/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
beaufet,/c/en/beaufet/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
glassware,/c/en/glassware,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[glassware]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,armário,/c/pt/armário,,1.0
壁櫥,/c/zh/壁櫥/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,dollap,/c/sq/dollap,,1.0
cupboard,/c/en/cupboard,DerivedFrom,board,/c/en/board,,1.0
baked beans,/c/en/baked_beans,AtLocation,the cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[baked beans]],1.0
sarang,/c/tpi/sarang/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
barokkikaappi,/c/fi/barokkikaappi/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
ŝranko,/c/eo/ŝranko/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
armario,/c/gl/armario/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
stuff,/c/en/stuff,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[stuff]] in [[a cupboard]].,1.0
a plastic,/c/en/plastic,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a plastic]] in [[a cupboard]],1.0
armario,/c/es/armario/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
ตู้,/c/th/ตู้/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,szafa,/c/pl/szafa,,1.0
a cupboard,/c/en/cupboard,UsedFor,Putting things on top of,/c/en/putting_things_on_top_of,[[a cupboard]] is for [[Putting things on top of]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,gänterli,/c/gsw/gänterli,,1.0
armar,/c/ro/armar/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,tủ búp phê,/c/vi/tủ_búp_phê,,1.0
lemari,/c/ms/lemari/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,armèri,/c/egl/armèri,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,armàri,/c/egl/armàri,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,alacena,/c/es/alacena,,1.0
a teakettle,/c/en/teakettle,AtLocation,a cupboard,/c/en/cupboard,You are likely to find [[a teakettle]] in [[a cupboard]],1.0
cupboard,/c/en/cupboard,ExternalURL,Cupboard,http://umbel.org/umbel/sc/Cupboard,,1.0
schrank,/c/de/schrank/n,Synonym,cupboard,/c/en/cupboard,,1.0
gänterli,/c/gsw/gänterli/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
a cupboard,/c/en/cupboard,UsedFor,keeping cups,/c/en/keeping_cups,[[a cupboard]] is used for [[keeping cups]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,skápur,/c/is/skápur,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,amary,/c/kw/amary,,1.0
szekrény,/c/hu/szekrény/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboarded,/c/en/cupboarded/v,FormOf,cupboard,/c/en/cupboard,,1.0
storagewall,/c/en/storagewall/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
promptuarium,/c/la/promptuarium/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,eskaapat,/c/esu/eskaapat,,1.0
шкаф,/c/bg/шкаф/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
kapp,/c/et/kapp/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
ντουλάπι,/c/el/ντουλάπι/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n,RelatedTo,armoire,/c/fr/armoire,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,RelatedTo,shelves,/c/en/shelves,,1.0
armari,/c/ca/armari/n,Synonym,cupboard,/c/en/cupboard,,1.0
glasses and dishes,/c/en/glasses_and_dishes,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[glasses and dishes]],1.0
sungkab,/c/ceb/sungkab/v,RelatedTo,cupboard,/c/en/cupboard,,1.0
aanrechtbank,/c/nl/aanrechtbank/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,spižka,/c/dsb/spižka,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,ekhabetheni,/c/zu/ekhabetheni,,1.0
a cupboard,/c/en/cupboard,UsedFor,Storing junk,/c/en/storing_junk,[[a cupboard]] is for [[Storing junk]],1.0
box,/c/en/box/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
ਅਲਮਾਰੀ,/c/pa/ਅਲਮਾਰੀ/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
tridarn,/c/en/tridarn/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,碗柜,/c/zh/碗柜,,1.0
hidden money,/c/en/hidden_money,AtLocation,the cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[hidden money]],1.0
kasten,/c/de/kasten/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
schååp,/c/frr/schååp/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
skap,/c/no/skap/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,credenza,/c/it/credenza,,1.0
koolaid,/c/en/koolaid,AtLocation,the cupboard,/c/en/cupboard,*Something you find in [[the cupboard]] is [[koolaid]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,platera,/c/fil/platera,,1.0
a cupboard,/c/en/cupboard,AtLocation,a pantry,/c/en/pantry,You are likely to find [[a cupboard]] in [[a pantry]],1.0
armoreto,/c/io/armoreto/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
अलमारी,/c/hi/अलमारी/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
crédence,/c/fr/crédence/n,Synonym,cupboard,/c/en/cupboard,,1.0
cupboarded,/c/en/cupboarded/v,RelatedTo,cupboard,/c/en/cupboard,,1.0
cocktail cabinet,/c/en/cocktail_cabinet/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
madia,/c/it/madia/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
a dustbin,/c/en/dustbin,AtLocation,the cupboard,/c/en/cupboard,You are likely to find [[a dustbin]] in [[the cupboard]],1.0
chaschte,/c/gsw/chaschte/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
a saltshaker,/c/en/saltshaker,AtLocation,the cupboard,/c/en/cupboard,You are likely to find [[a saltshaker]] in [[the cupboard]],1.0
cornmeal,/c/en/cornmeal,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[cornmeal]],1.0
armàri,/c/egl/armàri/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
kasi,/c/srn/kasi/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
cupboard,/c/en/cupboard/n,ExternalURL,Cupboard,http://sw.opencyc.org/2012/05/10/concept/en/Cupboard,,1.0
medicine cabinet,/c/en/medicine_cabinet/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
glory hole,/c/en/glory_hole/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
press,/c/en/press/n/wikt/en_1,RelatedTo,cupboard,/c/en/cupboard,,1.0
a cupboard,/c/en/cupboard,AtLocation,your own kitchen,/c/en/own_kitchen,You are likely to find [[a cupboard]] in [[your own kitchen]],1.0
armaryo,/c/lad/armaryo/n,RelatedTo,cupboard,/c/en/cupboard,,1.0
bone china,/c/en/bone_china,AtLocation,a cupboard,/c/en/cupboard,*Something you find in [[a cupboard]] is [[bone china]],1.0
cupboard,/c/en/cupboard/n/wikt/en_1,Synonym,astiakaappi,/c/fi/astiakaappi,,1.0
cupboard,/c/en/cupboard/n,IsA,cabinet,/c/en/cabinet/n/opencyc/cabinet_storage_construction,,1.0
