subject,subject_id,relation,object,object_id,surface_text,weight
refrigerator,/c/en/refrigerator/n,Synonym,refrigerador,/c/es/refrigerador,,1.0
home appliance,/c/en/home_appliance/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
a refrigerator,/c/en/refrigerator,UsedFor,conserving the food,/c/en/conserving_food,[[a refrigerator]] is for [[conserving the food]],1.0
minifridge,/c/en/minifridge/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
a refrigerator,/c/en/refrigerator,CapableOf,store food for long times,/c/en/store_food_for_long_times,[[a refrigerator]] can [[store food for long times]],1.0
雪櫃,/c/zh/雪櫃/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
side by side refrigerator freezer,/c/en/side_by_side_refrigerator_freezer/n,IsA,refrigerator,/c/en/refrigerator/n,,1.0
frigidaire,/c/fr/frigidaire/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
usually cold,/c/en/usually_cold,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[usually cold]],1.0
mint,/c/en/mint,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[mint]],1.0
hladnjak,/c/sh/hladnjak,Synonym,refrigerator,/c/en/refrigerator,,1.0
black berries,/c/en/black_berries,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[black berries]],1.0
refrigerator,/c/en/refrigerator/n,Synonym,tủ lạnh,/c/vi/tủ_lạnh,,1.0
ثلاجة,/c/ar/ثلاجة/n,Synonym,refrigerator,/c/en/refrigerator,,1.0
koelkast,/c/nl/koelkast/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
refrigerator,/c/en/refrigerator/n,Synonym,શીતપેટી,/c/gu/શીતપેટી,,1.0
refrigerator,/c/en/refrigerator/n,Synonym,фрижидер,/c/mk/фрижидер,,1.0
A refrigerator,/c/en/refrigerator,UsedFor,keep perishable items cold,/c/en/keep_perishable_items_cold,[[A refrigerator]] is used to [[keep perishable items cold]],1.0
refrigerator,/c/en/refrigerator/n,Synonym,phòng ướp lạnh,/c/vi/phòng_ướp_lạnh,,1.0
ទូទឹកកក,/c/km/ទូទឹកកក/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
meats,/c/en/meats,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[meats]],1.0
frigider,/c/ro/frigider/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
réfrigérateur,/c/fr/réfrigérateur/n,Synonym,refrigerator,/c/en/refrigerator,,1.0
retarder,/c/en/retarder/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
lodówka,/c/pl/lodówka/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
fionnaradair,/c/gd/fionnaradair/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
һыуытҡыс,/c/ba/һыуытҡыс/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
raw meat,/c/en/raw_meat,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[raw meat]],1.0
The refrigerator,/c/en/refrigerator,IsA,not moved very often,/c/en/not_moved_very_often,[[The refrigerator]] is [[not moved very often]],1.0
a refrigerator,/c/en/refrigerator,UsedFor,preventing food from going bad,/c/en/preventing_food_from_going_bad,[[a refrigerator]] is used for [[preventing food from going bad]],1.0
hot sauce,/c/en/hot_sauce,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[hot sauce]],1.0
condenser,/c/en/condenser/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
jääkaappi,/c/fi/jääkaappi/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
refrigerator,/c/en/refrigerator/n,RelatedTo,icebox,/c/en/icebox,,1.0
rice,/c/en/rice,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[rice]],1.0
jääviileäkaappi,/c/fi/jääviileäkaappi/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
ísskápur,/c/is/ísskápur/n,Synonym,refrigerator,/c/en/refrigerator,,1.0
hűtőszekrény,/c/hu/hűtőszekrény/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
olives,/c/en/olives,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[olives]],1.0
refrigerator,/c/en/refrigerator/n,Synonym,शीतकपाटगृह,/c/mr/शीतकपाटगृह,,1.0
hors d'oeuvres,/c/en/hors_d_oeuvres,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[hors d'oeuvres]],1.0
refrigerator,/c/en/refrigerator/n,Synonym,шелиг,/c/ce/шелиг,,1.0
frigorifero,/c/it/frigorifero/a,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
mayonaise,/c/en/mayonaise,AtLocation,the refrigerator,/c/en/refrigerator,You are likely to find [[mayonaise]] in [[the refrigerator]],1.0
refrigerator,/c/en/refrigerator/n,Synonym,külmutuskapp,/c/et/külmutuskapp,,1.0
refrigerator,/c/en/refrigerator/n,Synonym,קעלטערער,/c/yi/קעלטערער,,1.0
ရေခဲသေတ္တာ,/c/my/ရေခဲသေတ္တာ/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
frozen foods,/c/en/frozen_foods,AtLocation,the refrigerator,/c/en/refrigerator,*Something you find in [[the refrigerator]] is [[frozen foods]],1.0
armarium frigidarium,/c/la/armarium_frigidarium/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
refrigerator,/c/en/refrigerator/n,Synonym,frigider,/c/ro/frigider,,1.0
a refrigerator,/c/en/refrigerator,UsedFor,keeping food cool,/c/en/keeping_food_cool,[[a refrigerator]] is used for [[keeping food cool]],1.0
nanorefrigerator,/c/en/nanorefrigerator/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
ísskápur,/c/is/ísskápur/n,RelatedTo,refrigerator,/c/en/refrigerator,,1.0
