subject,subject_id,relation,object,object_id,surface_text,weight
匕首,/c/ja/匕首/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[匕首]] is a translation of [[knife]],2.0
刺す,/c/ja/刺す/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[刺す]] is a translation of [[knife]],2.0
قَتَلَ بِسِكِّين,/c/ar/قتل_بسكين/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[قَتَلَ بِسِكِّين]] is a translation of [[knife]],2.0
probosti,/c/sh/probosti/v,RelatedTo,knife,/c/en/knife,,2.0
knife,/c/en/knife/n/wn/artifact,UsedFor,stab,/c/en/stab/v/wn/contact,[[knife]] is used for [[stab]],2.0
knife edge,/c/en/knife_edge,DerivedFrom,knife,/c/en/knife/n,,2.0
knife,/c/en/knife/v/wn/contact,MannerOf,injure,/c/en/injure/v/wn/body,[[knife]] is a way to [[injure]],2.0
a knife,/c/en/knife,UsedFor,cut meat with,/c/en/cut_meat_with,You can use [[a knife]] to [[cut meat with]],2.0
faca,/c/pt/faca/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[faca]] is a translation of [[knife]],2.0
stab,/c/en/stab/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[stab]] is a synonym of [[knife]],2.0
linoleum knife,/c/en/linoleum_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[linoleum knife]] is a type of [[knife]],2.0
bayonet,/c/en/bayonet/v/wn/contact,MannerOf,knife,/c/en/knife/v/wn/contact,[[bayonet]] is a way to [[knife]],2.0
poniard,/c/en/poniard/v/wn/contact,MannerOf,knife,/c/en/knife/v/wn/contact,[[poniard]] is a way to [[knife]],2.0
a knife,/c/en/knife,UsedFor,cutting steak,/c/en/cutting_steak,[[a knife]] is used for [[cutting steak]],2.0
surgical knife,/c/en/surgical_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[surgical knife]] is a type of [[knife]],2.0
labana,/c/eu/labana/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[labana]] is a translation of [[knife]],2.0
knife,/c/en/knife/n/wn/artifact,UsedFor,cut,/c/en/cut/n/wn/state,[[knife]] is used for [[cut]],2.0
aizto,/c/eu/aizto/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[aizto]] is a translation of [[knife]],2.0
tikam,/c/id/tikam/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[tikam]] is a translation of [[knife]],2.0
probadati,/c/sh/probadati/v,RelatedTo,knife,/c/en/knife,,2.0
merodok,/c/ms/merodok/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[merodok]] is a translation of [[knife]],2.0
aferroar,/c/pt/aferroar/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[aferroar]] is a translation of [[knife]],2.0
a knife,/c/en/knife,UsedFor,slicing bread,/c/en/slicing_bread,[[a knife]] is used for [[slicing bread]],2.0
knife,/c/en/knife/n/wn/artifact,UsedFor,cut,/c/en/cut/n/wn/act,[[knife]] is used for [[cut]],2.0
slicer,/c/en/slicer/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[slicer]] is a type of [[knife]],2.0
九寸五分,/c/ja/九寸五分/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[九寸五分]] is a translation of [[knife]],2.0
短剣,/c/ja/短剣/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[短剣]] is a translation of [[knife]],2.0
thikë,/c/sq/thikë/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[thikë]] is a translation of [[knife]],2.0
knife,/c/en/knife/n,Synonym,mes,/c/nl/mes,,2.0
合口,/c/ja/合口/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[合口]] is a translation of [[knife]],2.0
ganivet,/c/ca/ganivet/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[ganivet]] is a translation of [[knife]],2.0
sastatu,/c/eu/sastatu/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[sastatu]] is a translation of [[knife]],2.0
menembus,/c/id/menembus/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[menembus]] is a translation of [[knife]],2.0
庖丁,/c/ja/庖丁/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[庖丁]] is a translation of [[knife]],2.0
tikam,/c/ms/tikam/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[tikam]] is a translation of [[knife]],2.0
knife,/c/en/knife/n/wn/artifact,IsA,weapon,/c/en/weapon/n/wn/artifact,[[knife]] is a type of [[weapon]],2.0
butcher knife,/c/en/butcher_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[butcher knife]] is a type of [[knife]],2.0
تیغه,/c/fa/تیغه/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[تیغه]] is a translation of [[knife]],2.0
tersengsam,/c/id/tersengsam/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[tersengsam]] is a translation of [[knife]],2.0
coitelo,/c/pt/coitelo/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[coitelo]] is a translation of [[knife]],2.0
tusuk,/c/ms/tusuk/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[tusuk]] is a translation of [[knife]],2.0
parer,/c/en/parer/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[parer]] is a type of [[knife]],2.0
trench knife,/c/en/trench_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[trench knife]] is a type of [[knife]],2.0
camuk,/c/ms/camuk/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[camuk]] is a translation of [[knife]],2.0
dagger,/c/en/dagger/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[dagger]] is a type of [[knife]],2.0
a knife,/c/en/knife,UsedFor,scratching,/c/en/scratching,[[a knife]] is used for [[scratching]],2.0
menembus,/c/ms/menembus/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[menembus]] is a translation of [[knife]],2.0
cleaver,/c/en/cleaver/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[cleaver]] is a type of [[knife]],2.0
nož,/c/sh/nož/n,RelatedTo,knife,/c/en/knife,,2.0
突きたてる,/c/ja/突きたてる/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[突きたてる]] is a translation of [[knife]],2.0
haft,/c/en/haft/n/wn/artifact,PartOf,knife,/c/en/knife/n/wn/artifact,[[haft]] is a part of [[knife]],2.0
突き刺す,/c/ja/突き刺す/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[突き刺す]] is a translation of [[knife]],2.0
短刀,/c/ja/短刀/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[短刀]] is a translation of [[knife]],2.0
ganibet,/c/eu/ganibet/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[ganibet]] is a translation of [[knife]],2.0
突きさす,/c/ja/突きさす/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[突きさす]] is a translation of [[knife]],2.0
point,/c/en/point/n/wn/artifact,PartOf,knife,/c/en/knife/n/wn/artifact,[[point]] is a part of [[knife]],2.0
blade,/c/en/blade/n/wn/artifact,PartOf,knife,/c/en/knife/n/wn/artifact,[[blade]] is a part of [[knife]],2.0
bolo,/c/en/bolo/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[bolo]] is a type of [[knife]],2.0
merunjam,/c/id/merunjam/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[merunjam]] is a translation of [[knife]],2.0
puukottaa,/c/fi/puukottaa/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[puukottaa]] is a translation of [[knife]],2.0
ナイフ,/c/ja/ナイフ/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[ナイフ]] is a translation of [[knife]],2.0
tusuk,/c/id/tusuk/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[tusuk]] is a translation of [[knife]],2.0
どす,/c/ja/どす/n/jmdict/1,Synonym,knife,/c/en/knife,,2.0
esfaquear,/c/pt/esfaquear/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[esfaquear]] is a translation of [[knife]],2.0
parang,/c/en/parang/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[parang]] is a type of [[knife]],2.0
Knife,/c/en/knife,UsedFor,cutting,/c/en/cutting,[[Knife]] is for [[cutting]],2.0
point,/c/en/point/n/wn/shape,PartOf,knife,/c/en/knife/n/wn/artifact,[[point]] is a part of [[knife]],2.0
pisau,/c/id/pisau/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[pisau]] is a translation of [[knife]],2.0
menikam,/c/ms/menikam/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[menikam]] is a translation of [[knife]],2.0
刀剣,/c/ja/刀剣/n,Synonym,knife,/c/en/knife,,2.0
جَرَحَ بِسِكِّين,/c/ar/جرح_بسكين/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[جَرَحَ بِسِكِّين]] is a translation of [[knife]],2.0
kniv,/c/da/kniv/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[kniv]] is a translation of [[knife]],2.0
چاقو زدن,/c/fa/چاقو_زدن/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[چاقو زدن]] is a translation of [[knife]],2.0
couteau,/c/fr/couteau/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[couteau]] is a translation of [[knife]],2.0
knife blade,/c/en/knife_blade/n/wn/artifact,PartOf,knife,/c/en/knife/n/wn/artifact,[[knife blade]] is a part of [[knife]],2.0
a knife,/c/en/knife,UsedFor,cut string,/c/en/cut_string,You can use [[a knife]] to [[cut string]],2.0
کارد,/c/fa/کارد/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[کارد]] is a translation of [[knife]],2.0
จ้วงแทง,/c/th/จ้วงแทง/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[จ้วงแทง]] is a translation of [[knife]],2.0
meradak,/c/id/meradak/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[meradak]] is a translation of [[knife]],2.0
出刃,/c/ja/出刃/n,Synonym,knife,/c/en/knife,,2.0
meradak,/c/ms/meradak/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[meradak]] is a translation of [[knife]],2.0
shiv,/c/en/shiv/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[shiv]] is a type of [[knife]],2.0
carving knife,/c/en/carving_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[carving knife]] is a type of [[knife]],2.0
刀,/c/ja/刀/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[刀]] is a translation of [[knife]],2.0
letter opener,/c/en/letter_opener/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[letter opener]] is a type of [[knife]],2.0
แทง,/c/th/แทง/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[แทง]] is a translation of [[knife]],2.0
stabbing to death,/c/en/stabbing_to_death,HasPrerequisite,a knife,/c/en/knife,[[stabbing to death]] requires [[a knife]],2.0
iskeä veitsellä,/c/fi/iskeä_veitsellä/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[iskeä veitsellä]] is a translation of [[knife]],2.0
poignarder,/c/fr/poignarder/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[poignarder]] is a translation of [[knife]],2.0
กระซวก,/c/th/กระซวก/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[กระซวก]] is a translation of [[knife]],2.0
dicucuk,/c/ms/dicucuk/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[dicucuk]] is a translation of [[knife]],2.0
merunjang,/c/id/merunjang/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[merunjang]] is a translation of [[knife]],2.0
knife,/c/en/knife/n,Synonym,couteau,/c/fr/couteau,,2.0
drawknife,/c/en/drawknife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[drawknife]] is a type of [[knife]],2.0
pisau,/c/ms/pisau/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[pisau]] is a translation of [[knife]],2.0
puukko,/c/fi/puukko/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[puukko]] is a translation of [[knife]],2.0
Bowie knife,/c/en/bowie_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[Bowie knife]] is a type of [[knife]],2.0
coitelo,/c/gl/coitelo/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[coitelo]] is a translation of [[knife]],2.0
accoltellare,/c/it/accoltellare/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[accoltellare]] is a translation of [[knife]],2.0
menusuk,/c/id/menusuk/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[menusuk]] is a translation of [[knife]],2.0
case knife,/c/en/case_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[case knife]] is a type of [[knife]],2.0
出刃包丁,/c/ja/出刃包丁/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[出刃包丁]] is a translation of [[knife]],2.0
coltellejar,/c/ca/coltellejar/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[coltellejar]] is a translation of [[knife]],2.0
knife,/c/en/knife/n,Synonym,nuga,/c/et/nuga,,2.0
a knife,/c/en/knife,UsedFor,boning,/c/en/boning,[[a knife]] is used for [[boning]],2.0
memotong,/c/id/memotong/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[memotong]] is a translation of [[knife]],2.0
خنجر زدن,/c/fa/خنجر_زدن/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[خنجر زدن]] is a translation of [[knife]],2.0
table knife,/c/en/table_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[table knife]] is a type of [[knife]],2.0
menikam,/c/id/menikam/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[menikam]] is a translation of [[knife]],2.0
knife,/c/en/knife/n,Synonym,kniv,/c/da/kniv,,2.0
knife,/c/en/knife/n/wn/shape,Synonym,tongue,/c/en/tongue/n/wn/shape,[[knife]] is a synonym of [[tongue]],2.0
ドス,/c/ja/ドス/n/jmdict/1,Synonym,knife,/c/en/knife,,2.0
knife,/c/en/knife/n/wn/artifact,IsA,edge tool,/c/en/edge_tool/n/wn/artifact,[[knife]] is a type of [[edge tool]],2.0
knife,/c/en/knife/n,Synonym,coltello,/c/it/coltello,,2.0
زخم زدن,/c/fa/زخم_زدن/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[زخم زدن]] is a translation of [[knife]],2.0
veitsi,/c/fi/veitsi/n/wn/artifact,Synonym,knife,/c/en/knife/n/wn/artifact,[[veitsi]] is a translation of [[knife]],2.0
出刃庖丁,/c/ja/出刃庖丁/n,Synonym,knife,/c/en/knife,,2.0
merodok,/c/id/merodok/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[merodok]] is a translation of [[knife]],2.0
suduk,/c/id/suduk/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[suduk]] is a translation of [[knife]],2.0
apunyalar,/c/ca/apunyalar/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[apunyalar]] is a translation of [[knife]],2.0
hunting knife,/c/en/hunting_knife/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[hunting knife]] is a type of [[knife]],2.0
bayonet,/c/en/bayonet/n/wn/artifact,IsA,knife,/c/en/knife/n/wn/artifact,[[bayonet]] is a type of [[knife]],2.0
mengerat,/c/ms/mengerat/v/wn/contact,Synonym,knife,/c/en/knife/v/wn/contact,[[mengerat]] is a translation of [[knife]],2.0
cleaver,/c/en/cleaver,RelatedTo,knife,/c/en/knife,[[cleaver]] is related to [[knife]],1.9210000000000003
小刀,/c/zh/小刀,Synonym,knife,/c/en/knife,,1.5
plate,/c/en/plate,RelatedTo,knife,/c/en/knife,[[plate]] is related to [[knife]],1.089
dagger,/c/en/dagger,RelatedTo,knife,/c/en/knife,[[dagger]] is related to [[knife]],1.0010000000000003
stickfrog,/c/en/stickfrog/n,RelatedTo,knife,/c/en/knife,,1.0
knife,/c/en/knife/n,RelatedTo,poniard,/c/en/poniard,,1.0
a knife,/c/en/knife,UsedFor,opening,/c/en/opening,[[a knife]] is used for [[opening]],1.0
knife,/c/en/knife/n,Synonym,छुरी,/c/sa/छुरी,,1.0
A knife,/c/en/knife,CapableOf,divide bread,/c/en/divide_bread,[[A knife]] can [[divide bread]],1.0
coltello,/c/it/coltello/n,RelatedTo,knife,/c/en/knife,,1.0
clicker,/c/en/clicker/n,RelatedTo,knife,/c/en/knife,,1.0
knife,/c/en/knife/n,Synonym,cyllyll,/c/cy/cyllyll,,1.0
日本刀,/c/zh/日本刀/n,RelatedTo,knife,/c/en/knife,,1.0
chinse,/c/en/chinse/v,RelatedTo,knife,/c/en/knife,,1.0
knife,/c/en/knife/n,Synonym,pisau,/c/id/pisau,,1.0
scian,/c/ga/scian/n,RelatedTo,knife,/c/en/knife,,1.0
kutsilyo,/c/ceb/kutsilyo/n,RelatedTo,knife,/c/en/knife,,1.0
knife,/c/en/knife/v,RelatedTo,political,/c/en/political,,1.0
table knife,/c/en/table_knife/n,RelatedTo,knife,/c/en/knife,,1.0
sweating iron,/c/en/sweating_iron/n,RelatedTo,knife,/c/en/knife,,1.0
knife,/c/en/knife/n,RelatedTo,stab,/c/en/stab,,1.0
knife,/c/en/knife/n,RelatedTo,bayonet,/c/en/bayonet,,1.0
gully,/c/sco/gully/n,RelatedTo,knife,/c/en/knife,,1.0
wḏꜣt,/c/egx/wḏꜣt/n,RelatedTo,knife,/c/en/knife,,1.0
histodiamond,/c/en/histodiamond/a,RelatedTo,knife,/c/en/knife,,1.0
a knife,/c/en/knife,CapableOf,divide a string,/c/en/divide_string,[[a knife]] can [[divide a string]],1.0
catling,/c/en/catling/n,RelatedTo,knife,/c/en/knife,,1.0
ผ่า,/c/th/ผ่า/v,RelatedTo,knife,/c/en/knife,,1.0
